time,P1 [mmHg]3
1055.6,1.236584335
1055.7,1.236036632
1055.8,1.237717952
1055.9,1.235883785
1056,1.233196222
1056.1,1.229183983
1056.2,1.22798668
1056.3,1.227413503
1056.4,1.22947694
1056.5,1.232533884
1056.6,1.234240678
1056.7,1.235960209
1056.8,1.235756413
1056.9,1.235858311
1057,1.236151268
1057.1,1.232533884
1057.2,1.229706211
1057.3,1.229018398
1057.4,1.226254411
1057.5,1.228215951
1057.6,1.231056361
1057.7,1.23245746
1057.8,1.233425493
1057.9,1.235399769
1058,1.236036632
1058.1,1.235323345
1058.2,1.235934734
1058.3,1.234533635
1058.4,1.234877541
1058.5,1.230928988
1058.6,1.228547119
1058.7,1.227451714
1058.8,1.227209706
1058.9,1.230228439
1059,1.233374544
1059.1,1.233476442
1059.2,1.23436805
1059.3,1.235246922
1059.4,1.235858311
1059.5,1.235871048
1059.6,1.236074844
1059.7,1.23520871
1059.8,1.231833334
1059.9,1.231145522
1060,1.229680736
1060.1,1.229043873
1060.2,1.228687229
1060.3,1.229948219
1060.4,1.233336332
1060.5,1.234699219
1060.6,1.236571598
1060.7,1.236304115
1060.8,1.235960209
1060.9,1.236431488
1061,1.23669897
1061.1,1.234176991
1061.2,1.231833334
1061.3,1.229375042
1061.4,1.22840701
1061.5,1.228534382
1061.6,1.229960956
1061.7,1.233973195
1061.8,1.235094075
1061.9,1.235145024
1062,1.236304115
1062.1,1.237335834
1062.2,1.236431488
1062.3,1.236902767
1062.4,1.233183485
1062.5,1.232482935
1062.6,1.229629787
1062.7,1.228075841
1062.8,1.229400516
1062.9,1.232635782
1063,1.234953965
1063.1,1.23548893
1063.2,1.236176742
1063.3,1.235998421
1063.4,1.234762906
1063.5,1.231731436
1063.6,1.229744423
1063.7,1.229413254
1063.8,1.22849617
1063.9,1.228432484
1064,1.230928988
1064.1,1.235106812
1064.2,1.236469699
1064.3,1.23576915
1064.4,1.236062107
1064.5,1.235960209
1064.6,1.237284885
1064.7,1.233463704
1064.8,1.229833583
1064.9,1.228559857
1065,1.22798668
1065.1,1.228750916
1065.2,1.231120047
1065.3,1.232788629
1065.4,1.233884034
1065.5,1.234444474
1065.6,1.235094075
1065.7,1.234597321
1065.8,1.232139029
1065.9,1.229451465
1066,1.227744672
1066.1,1.226904012
1066.2,1.227477189
1066.3,1.230457709
1066.4,1.233680238
1066.5,1.23413878
1066.6,1.235030388
1066.7,1.233947721
1066.8,1.234469949
1066.9,1.2303176
1067,1.22933683
1067.1,1.226611055
1067.2,1.226330835
1067.3,1.229043873
1067.4,1.232648519
1067.5,1.234839329
1067.6,1.235552616
1067.7,1.235679989
1067.8,1.235756413
1067.9,1.234571847
1068,1.231756911
1068.1,1.22919672
1068.2,1.227821095
1068.3,1.227082334
1068.4,1.22658558
1068.5,1.227668248
1068.6,1.231132785
1068.7,1.232979688
1068.8,1.233922246
1068.9,1.234686482
1069,1.235195973
1069.1,1.235565354
1069.2,1.23562904
1069.3,1.233170747
1069.4,1.231349318
1069.5,1.229782634
1069.6,1.22742624
1069.7,1.226190725
1069.8,1.226458208
1069.9,1.228521645
1070,1.231744173
1070.1,1.232724943
1070.2,1.234992176
1070.3,1.234979439
1070.4,1.234610058
1070.5,1.234329839
1070.6,1.234775643
1070.7,1.23413878
1070.8,1.232049868
1070.9,1.229960956
1071,1.229629787
1071.1,1.227273393
1071.2,1.226254411
1071.3,1.226139776
1071.4,1.228330586
1071.5,1.230916251
1071.6,1.232852316
1071.7,1.233221696
1071.8,1.235985683
1071.9,1.234852067
1072,1.23413878
1072.1,1.234622796
1072.2,1.235807362
1072.3,1.235132286
1072.4,1.2371193
1072.5,1.234087831
1072.6,1.231922495
1072.7,1.231705962
1072.8,1.230954463
1072.9,1.230113803
1073,1.228457959
1073.1,1.227349816
1073.2,1.228419747
1073.3,1.230088329
1073.4,1.228725441
1073.5,1.230852565
1073.6,1.233068849
1073.7,1.232546621
1073.8,1.233361806
1073.9,1.233450967
1074,1.234711957
1074.1,1.234024144
1074.2,1.234571847
1074.3,1.23478838
1074.4,1.234737431
1074.5,1.234750168
1074.6,1.235539879
1074.7,1.236265903
1074.8,1.235896522
1074.9,1.234202466
1075,1.235183235
1075.1,1.23413878
1075.2,1.233833085
1075.3,1.232062605
1075.4,1.230890777
1075.5,1.229999168
1075.6,1.229731685
1075.7,1.229375042
1075.8,1.229642524
1075.9,1.229871795
1076,1.228483433
1076.1,1.228190476
1076.2,1.226942224
1076.3,1.226776639
1076.4,1.226407259
1076.5,1.226929487
1076.6,1.228012154
1076.7,1.228305111
1076.8,1.229591575
1076.9,1.230788878
1077,1.232113554
1077.1,1.231935232
1077.2,1.233947721
1077.3,1.234444474
1077.4,1.234941227
1077.5,1.235883785
1077.6,1.234864804
1077.7,1.235590828
1077.8,1.235578091
1077.9,1.23618948
1078,1.236062107
1078.1,1.237412257
1078.2,1.237603316
1078.3,1.2371193
1078.4,1.23810007
1078.5,1.235718201
1078.6,1.235527142
1078.7,1.233247171
1078.8,1.232113554
1078.9,1.231680487
1079,1.231578589
1079.1,1.230814353
1079.2,1.229285881
1079.3,1.228547119
1079.4,1.228037629
1079.5,1.227948468
1079.6,1.22877639
1079.7,1.227833833
1079.8,1.22849617
1079.9,1.231030886
1080,1.233310857
1080.1,1.232342825
1080.2,1.233680238
1080.3,1.234622796
1080.4,1.234075093
1080.5,1.235081337
1080.6,1.236011158
1080.7,1.235145024
1080.8,1.2350686
1080.9,1.236342327
1081,1.235718201
1081.1,1.235947472
1081.2,1.235820099
1081.3,1.235654514
1081.4,1.235145024
1081.5,1.232801367
1081.6,1.231489428
1081.7,1.231540377
1081.8,1.231005412
1081.9,1.230750667
1082,1.230674243
1082.1,1.229731685
1082.2,1.229464203
1082.3,1.227872044
1082.4,1.226700216
1082.5,1.226254411
1082.6,1.22770646
1082.7,1.227171495
1082.8,1.229502414
1082.9,1.231196471
1083,1.233043375
1083.1,1.232648519
1083.2,1.233412755
1083.3,1.234482686
1083.4,1.236176742
1083.5,1.235310608
1083.6,1.235832836
1083.7,1.23590926
1083.8,1.236164005
1083.9,1.235832836
1084,1.237017402
1084.1,1.237450469
1084.2,1.237335834
1084.3,1.235781887
1084.4,1.237144775
1084.5,1.235412506
1084.6,1.233909509
1084.7,1.232928739
1084.8,1.231693224
1084.9,1.232928739
1085,1.232559359
1085.1,1.232113554
1085.2,1.231298369
1085.3,1.230878039
1085.4,1.231311106
1085.5,1.229578838
1085.6,1.229960956
1085.7,1.23026665
1085.8,1.22905661
1085.9,1.229222195
1086,1.228903763
1086.1,1.229540626
1086.2,1.228165001
1086.3,1.229362305
1086.4,1.228992924
1086.5,1.228929237
1086.6,1.229846321
1086.7,1.228381535
1086.8,1.227757409
1086.9,1.228203213
1087,1.229349567
1087.1,1.228343323
1087.2,1.227540875
1087.3,1.227897519
1087.4,1.226738428
1087.5,1.226662004
1087.6,1.226840326
1087.7,1.227222444
1087.8,1.227298867
1087.9,1.228101315
1088,1.22714602
1088.1,1.227693723
1088.2,1.227719197
1088.3,1.227553613
1088.4,1.227158757
1088.5,1.22770646
1088.6,1.227540875
1088.7,1.227782883
1088.8,1.228598069
1088.9,1.22849617
1089,1.227413503
1089.1,1.228852814
1089.2,1.227897519
1089.3,1.227655511
1089.4,1.229782634
1089.5,1.228292374
1089.6,1.229298618
1089.7,1.229986431
1089.8,1.230636031
1089.9,1.229782634
1090,1.230215701
1090.1,1.230228439
1090.2,1.23138753
1090.3,1.231973444
1090.4,1.232623045
1090.5,1.233081586
1090.6,1.23450816
1090.7,1.233565603
1090.8,1.233349069
1090.9,1.233361806
1091,1.234406262
1091.1,1.233450967
1091.2,1.232903265
1091.3,1.23385856
1091.4,1.2330179
1091.5,1.236036632
1091.6,1.235106812
1091.7,1.234266152
1091.8,1.233068849
1091.9,1.235336083
1092,1.234495423
1092.1,1.235972946
1092.2,1.235425244
1092.3,1.235743675
1092.4,1.234839329
1092.5,1.235743675
1092.6,1.236062107
1092.7,1.23627864
1092.8,1.235883785
1092.9,1.236609809
1093,1.236074844
1093.1,1.236393276
1093.2,1.236648021
1093.3,1.235960209
1093.4,1.234062356
1093.5,1.232686731
1093.6,1.232189978
1093.7,1.23138753
1093.8,1.23082709
1093.9,1.230355811
1094,1.229183983
1094.1,1.22798668
1094.2,1.227630036
1094.3,1.228343323
1094.4,1.229451465
1094.5,1.229349567
1094.6,1.230241176
1094.7,1.231629538
1094.8,1.233527391
1094.9,1.234011407
1095,1.234100568
1095.1,1.234176991
1095.2,1.239946973
1095.3,1.240672998
1095.4,1.240915006
1095.5,1.240558362
1095.6,1.240354566
1095.7,1.240953217
1095.8,1.240099821
1095.9,1.237577842
1096,1.235883785
1096.1,1.234864804
1096.2,1.23427889
1096.3,1.233081586
1096.4,1.23231735
1096.5,1.232521147
1096.6,1.232623045
1096.7,1.235654514
1096.8,1.237768901
1096.9,1.239704965
1097,1.240596574
1097.1,1.240762158
1097.2,1.241704716
1097.3,1.242265156
1097.4,1.241309861
1097.5,1.241157014
1097.6,1.241348073
1097.7,1.241628293
1097.8,1.238342078
1097.9,1.236406013
1098,1.235896522
1098.1,1.234813855
1098.2,1.23422794
1098.3,1.233743924
1098.4,1.231986182
1098.5,1.233412755
1098.6,1.235858311
1098.7,1.239462957
1098.8,1.240125295
1098.9,1.24052015
1099,1.240876794
1099.1,1.241246175
1099.2,1.240647523
1099.3,1.238978941
1099.4,1.239794126
1099.5,1.24243074
1099.6,1.241691979
1099.7,1.241093327
1099.8,1.238826094
1099.9,1.236304115
1100,1.236609809
1100.1,1.236953716
1100.2,1.234890278
1100.3,1.235272396
1100.4,1.234329839
1100.5,1.23315801
1100.6,1.232801367
1100.7,1.234164254
1100.8,1.235234185
1100.9,1.237883536
1101,1.238443976
1101.1,1.239284635
1101.2,1.239284635
1101.3,1.240558362
1101.4,1.240596574
1101.5,1.240303617
1101.6,1.240099821
1101.7,1.240023397
1101.8,1.240354566
1101.9,1.240329091
1102,1.240469201
1102.1,1.240685735
1102.2,1.240443727
1102.3,1.239896024
1102.4,1.238405764
1102.5,1.237437732
1102.6,1.236546123
1102.7,1.235450718
1102.8,1.235501667
1102.9,1.234546372
1103,1.233387281
1103.1,1.232839578
1103.2,1.231884283
1103.3,1.231655013
1103.4,1.231705962
1103.5,1.232062605
1103.6,1.233692975
1103.7,1.23436805
1103.8,1.235297871
1103.9,1.236291378
1104,1.237246673
1104.1,1.238940729
1104.2,1.238405764
1104.3,1.239628542
1104.4,1.239386534
1104.5,1.240087083
1104.6,1.239985185
1104.7,1.24094048
1104.8,1.239934236
1104.9,1.240583837
1105,1.239743177
1105.1,1.240571099
1105.2,1.23945022
1105.3,1.239845075
1105.4,1.24136081
1105.5,1.24094048
1105.6,1.24108059
1105.7,1.240354566
1105.8,1.240545625
1105.9,1.240099821
1106,1.240825845
1106.1,1.240430989
1106.2,1.239959711
1106.3,1.239934236
1106.4,1.240048871
1106.5,1.240074346
1106.6,1.240252668
1106.7,1.239857812
1106.8,1.240532888
1106.9,1.240278142
1107,1.240736684
1107.1,1.240915006
1107.2,1.239552118
1107.3,1.238584086
1107.4,1.237068351
1107.5,1.237361308
1107.6,1.238354815
1107.7,1.237896273
1107.8,1.236749919
1107.9,1.237374045
1108,1.238227442
1108.1,1.23669897
1108.2,1.236851817
1108.3,1.237170249
1108.4,1.236724445
1108.5,1.236380539
1108.6,1.233145273
1108.7,1.236877292
1108.8,1.236482437
1108.9,1.236151268
1109,1.237323096
1109.1,1.236813606
1109.2,1.235985683
1109.3,1.237374045
1109.4,1.236864555
1109.5,1.236851817
1109.6,1.237705214
1109.7,1.237310359
1109.8,1.236737182
1109.9,1.237412257
1110,1.237450469
1110.1,1.237654265
1110.2,1.23739952
1110.3,1.238201968
1110.4,1.238176493
1110.5,1.238405764
1110.6,1.23767974
1110.7,1.238660509
1110.8,1.23945022
1110.9,1.240367303
1111,1.240163507
1111.1,1.239908762
1111.2,1.239271898
1111.3,1.240367303
1111.4,1.240265405
1111.5,1.240329091
1111.6,1.23987055
1111.7,1.23874967
1111.8,1.239997922
1111.9,1.240099821
1112,1.239985185
1112.1,1.239437483
1112.2,1.240061609
1112.3,1.239845075
1112.4,1.240201719
1112.5,1.239144526
1112.6,1.239781389
1112.7,1.240227193
1112.8,1.241373547
1112.9,1.241691979
1113,1.240099821
1113.1,1.241067853
1113.2,1.239259161
1113.3,1.238622298
1113.4,1.238201968
1113.5,1.237870799
1113.6,1.238278391
1113.7,1.238596823
1113.8,1.238418501
1113.9,1.237667003
1114,1.236991927
1114.1,1.233973195
1114.2,1.233667501
1114.3,1.23399867
1114.4,1.232648519
1114.5,1.231998919
1114.6,1.231795123
1114.7,1.233259908
1114.8,1.234673745
1114.9,1.234852067
1115,1.235043126
1115.1,1.235081337
1115.2,1.236495174
1115.3,1.2371193
1115.4,1.238558611
1115.5,1.239424745
1115.6,1.241016904
1115.7,1.240138032
1115.8,1.239972448
1115.9,1.240749421
1116,1.240915006
1116.1,1.239755914
1116.2,1.238367552
1116.3,1.239997922
1116.4,1.240545625
1116.5,1.239794126
1116.6,1.240622048
1116.7,1.240329091
1116.8,1.239857812
1116.9,1.239233686
1117,1.240354566
1117.1,1.240201719
1117.2,1.239055365
1117.3,1.237654265
1117.4,1.236622547
1117.5,1.231604064
1117.6,1.234087831
1117.7,1.23385856
1117.8,1.232648519
1117.9,1.231374793
1118,1.232954214
1118.1,1.235336083
1118.2,1.235539879
1118.3,1.234877541
1118.4,1.236291378
1118.5,1.23683908
1118.6,1.237921748
1118.7,1.239437483
1118.8,1.239552118
1118.9,1.239781389
1119,1.239615804
1119.1,1.239666753
1119.2,1.240316354
1119.3,1.240138032
1119.4,1.239475694
1119.5,1.238953467
1119.6,1.237424994
1119.7,1.238927992
1119.8,1.238864306
1119.9,1.238265654
1120,1.237870799
1120.1,1.236495174
1120.2,1.235820099
1120.3,1.23399867
1120.4,1.231858809
1120.5,1.229948219
1120.6,1.228699967
1120.7,1.228903763
1120.8,1.229578838
1120.9,1.22840701
1121,1.230394023
1121.1,1.229680736
1121.2,1.230585082
1121.3,1.231909758
1121.4,1.231413004
1121.5,1.232470198
1121.6,1.233552865
1121.7,1.234559109
1121.8,1.231502165
1121.9,1.233285383
1122,1.234075093
1122.1,1.232941477
1122.2,1.232801367
1122.3,1.23329812
1122.4,1.231897021
1122.5,1.232393774
1122.6,1.233336332
1122.7,1.232852316
1122.8,1.232419249
1122.9,1.232113554
1123,1.232011656
1123.1,1.232075342
1123.2,1.231998919
1123.3,1.232024393
1123.4,1.233094324
1123.5,1.235017651
1123.6,1.23534882
1123.7,1.234813855
1123.8,1.232508409
1123.9,1.232406511
1124,1.230253913
1124.1,1.230623294
1124.2,1.230126541
1124.3,1.229082085
1124.4,1.228585331
1124.5,1.227502664
1124.6,1.228075841
1124.7,1.227935731
1124.8,1.228152264
1124.9,1.22742624
1125,1.227884782
1125.1,1.226190725
1125.2,1.226330835
1125.3,1.226687478
1125.4,1.226241674
1125.5,1.22658558
1125.6,1.225108057
1125.7,1.2248151
1125.8,1.226470945
1125.9,1.226483682
1126,1.228814602
1126.1,1.229642524
1126.2,1.226483682
1126.3,1.225923242
1126.4,1.226292623
1126.5,1.227095071
1126.6,1.226980436
1126.7,1.22644547
1126.8,1.226509157
1126.9,1.22630536
1127,1.227082334
1127.1,1.227489926
1127.2,1.231413004
1127.3,1.231731436
1127.4,1.238647772
1127.5,1.240227193
1127.6,1.233922246
1127.7,1.233323595
1127.8,1.234087831
1127.9,1.23464827
1128,1.234750168
1128.1,1.235552616
1128.2,1.237552367
1128.3,1.237233935
1128.4,1.237883536
1128.5,1.238736933
1128.6,1.24001066
1128.7,1.24001066
1128.8,1.238252917
1128.9,1.237909011
1129,1.238685984
1129.1,1.235616303
1129.2,1.235845573
1129.3,1.23931011
1129.4,1.23888978
1129.5,1.237870799
1129.6,1.238558611
1129.7,1.237603316
1129.8,1.237947222
1129.9,1.237182986
1130,1.236966453
1130.1,1.236265903
1130.2,1.236813606
1130.3,1.23590926
1130.4,1.235947472
1130.5,1.236164005
1130.6,1.23604937
1130.7,1.236648021
1130.8,1.234100568
1130.9,1.234546372
1131,1.233361806
1131.1,1.231260157
1131.2,1.230075591
1131.3,1.230661506
1131.4,1.229655262
1131.5,1.228712704
1131.6,1.225744921
1131.7,1.227961205
1131.8,1.231769648
1131.9,1.229425991
1132,1.22933683
1132.1,1.233081586
1132.2,1.23259757
1132.3,1.229693473
1132.4,1.230788878
1132.5,1.230674243
1132.6,1.23413878
1132.7,1.234953965
1132.8,1.23562904
1132.9,1.237132037
1133,1.236890029
1133.1,1.237093826
1133.2,1.237170249
1133.3,1.239641279
1133.4,1.23725941
1133.5,1.23618948
1133.6,1.237208461
1133.7,1.23860956
1133.8,1.237323096
1133.9,1.237858062
1134,1.236584335
1134.1,1.236125793
1134.2,1.235998421
1134.3,1.234253415
1134.4,1.233731187
1134.5,1.232559359
1134.6,1.232750418
1134.7,1.228279637
1134.8,1.227604562
1134.9,1.229018398
1135,1.229400516
1135.1,1.22607609
1135.2,1.225490175
1135.3,1.231616801
1135.4,1.231858809
1135.5,1.232635782
1135.6,1.232075342
1135.7,1.232890527
1135.8,1.233833085
1135.9,1.233603814
1136,1.23385856
1136.1,1.235858311
1136.2,1.238456713
1136.3,1.238685984
1136.4,1.239654016
1136.5,1.239462957
1136.6,1.239972448
1136.7,1.239768652
1136.8,1.23973044
1136.9,1.239233686
1137,1.238787882
1137.1,1.238851568
1137.2,1.239055365
1137.3,1.237781638
1137.4,1.238418501
1137.5,1.234813855
1137.6,1.236724445
1137.7,1.236877292
1137.8,1.2350686
1137.9,1.233973195
1138,1.234100568
1138.1,1.230648768
1138.2,1.230419498
1138.3,1.230916251
1138.4,1.230903514
1138.5,1.23026665
1138.6,1.229260406
1138.7,1.228827339
1138.8,1.229273144
1138.9,1.229031136
1139,1.230011905
1139.1,1.229986431
1139.2,1.229018398
1139.3,1.228623543
1139.4,1.228190476
1139.5,1.229082085
1139.6,1.228165001
1139.7,1.228165001
1139.8,1.227859307
1139.9,1.22905661
1140,1.228649018
1140.1,1.229859058
1140.2,1.231362055
1140.3,1.231374793
1140.4,1.232024393
1140.5,1.231540377
1140.6,1.232342825
1140.7,1.233412755
1140.8,1.236125793
1140.9,1.237998171
1141,1.239755914
1141.1,1.237972697
1141.2,1.238685984
1141.3,1.236775394
1141.4,1.236520649
1141.5,1.235960209
1141.6,1.235845573
1141.7,1.237424994
1141.8,1.238049121
1141.9,1.238393027
1142,1.239755914
1142.1,1.239577593
1142.2,1.238545874
1142.3,1.238049121
1142.4,1.238775145
1142.5,1.237921748
1142.6,1.238163756
1142.7,1.238023646
1142.8,1.237870799
1142.9,1.23697919
1143,1.236482437
1143.1,1.236533386
1143.2,1.235972946
1143.3,1.23427889
1143.4,1.232712206
1143.5,1.231782385
1143.6,1.231018149
1143.7,1.230368549
1143.8,1.229859058
1143.9,1.230470447
1144,1.229935482
1144.1,1.230190227
1144.2,1.230788878
1144.3,1.231973444
1144.4,1.23245746
1144.5,1.233514654
1144.6,1.233973195
1144.7,1.234559109
1144.8,1.23413878
1144.9,1.236813606
1145,1.237488681
1145.1,1.238431239
1145.2,1.23973044
1145.3,1.237424994
1145.4,1.235667252
1145.5,1.23824018
1145.6,1.240087083
1145.7,1.239144526
1145.8,1.239666753
1145.9,1.239704965
1146,1.240087083
1146.1,1.240163507
1146.2,1.239322847
1146.3,1.240125295
1146.4,1.240125295
1146.5,1.239182737
1146.6,1.239119051
1146.7,1.238736933
1146.8,1.237794375
1146.9,1.238431239
1147,1.238456713
1147.1,1.238316603
1147.2,1.23860956
1147.3,1.237246673
1147.4,1.235947472
1147.5,1.234813855
1147.6,1.233463704
1147.7,1.23371845
1147.8,1.231922495
1147.9,1.23166775
1148,1.230419498
1148.1,1.230419498
1148.2,1.229782634
1148.3,1.229145771
1148.4,1.230801616
1148.5,1.230101066
1148.6,1.229846321
1148.7,1.232240927
1148.8,1.232521147
1148.9,1.23208808
1149,1.234215203
1149.1,1.23450816
1149.2,1.235297871
1149.3,1.238151019
1149.4,1.238698721
1149.5,1.239437483
1149.6,1.239488432
1149.7,1.239666753
1149.8,1.23874967
1149.9,1.239119051
1150,1.239259161
1150.1,1.239157263
1150.2,1.238927992
1150.3,1.238851568
1150.4,1.238049121
1150.5,1.238545874
1150.6,1.238443976
1150.7,1.239348322
1150.8,1.23874967
1150.9,1.238978941
1151,1.239322847
1151.1,1.238877043
1151.2,1.238520399
1151.3,1.236151268
1151.4,1.233871297
1151.5,1.23422794
1151.6,1.234673745
1151.7,1.234075093
1151.8,1.233196222
1151.9,1.232661257
1152,1.232546621
1152.1,1.231591326
1152.2,1.231209208
1152.3,1.231565852
1152.4,1.232202715
1152.5,1.232852316
1152.6,1.23222819
1152.7,1.231616801
1152.8,1.231642275
1152.9,1.231871546
1153,1.230648768
1153.1,1.231081836
1153.2,1.231540377
1153.3,1.232342825
1153.4,1.232406511
1153.5,1.231846072
1153.6,1.232037131
1153.7,1.230304862
1153.8,1.229973693
1153.9,1.231260157
1154,1.231285632
1154.1,1.230610557
1154.2,1.228852814
1154.3,1.230190227
1154.4,1.230304862
1154.5,1.230890777
1154.6,1.230992675
1154.7,1.229515152
1154.8,1.229960956
1154.9,1.230202964
1155,1.23026665
1155.1,1.231374793
1155.2,1.231973444
1155.3,1.232750418
1155.4,1.231756911
1155.5,1.232610308
1155.6,1.233285383
1155.7,1.233043375
1155.8,1.233667501
1155.9,1.23422794
1156,1.234559109
1156.1,1.235565354
1156.2,1.237768901
1156.3,1.239985185
1156.4,1.239462957
1156.5,1.240672998
1156.6,1.239564855
1156.7,1.239615804
1156.8,1.239208212
1156.9,1.239119051
1157,1.240036134
1157.1,1.238978941
1157.2,1.239055365
1157.3,1.237858062
1157.4,1.237705214
1157.5,1.238316603
1157.6,1.237883536
1157.7,1.23795996
1157.8,1.237437732
1157.9,1.237947222
1158,1.237361308
1158.1,1.237807112
1158.2,1.238685984
1158.3,1.237488681
1158.4,1.23795996
1158.5,1.238482188
1158.6,1.237870799
1158.7,1.238787882
1158.8,1.237654265
1158.9,1.238138281
1159,1.237361308
1159.1,1.237297622
1159.2,1.237577842
1159.3,1.236227691
1159.4,1.235718201
1159.5,1.235081337
1159.6,1.234852067
1159.7,1.233412755
1159.8,1.231718699
1159.9,1.232062605
1160,1.231311106
1160.1,1.231400267
1160.2,1.231922495
1160.3,1.231909758
1160.4,1.23068698
1160.5,1.227082334
1160.6,1.22961705
1160.7,1.231731436
1160.8,1.233145273
1160.9,1.233565603
1161,1.234036881
1161.1,1.234559109
1161.2,1.234189729
1161.3,1.234520898
1161.4,1.234444474
1161.5,1.236202217
1161.6,1.237042876
1161.7,1.238711458
1161.8,1.240316354
1161.9,1.240227193
1162,1.23973044
1162.1,1.24038004
1162.2,1.240214456
1162.3,1.240723947
1162.4,1.240443727
1162.5,1.240265405
1162.6,1.240125295
1162.7,1.241564606
1162.8,1.240622048
1162.9,1.236533386
1163,1.241870301
1163.1,1.240481939
1163.2,1.241564606
1163.3,1.241742928
1163.4,1.242265156
1163.5,1.241793877
1163.6,1.242112309
1163.7,1.241959461
